payment_id,customer_id,customer_name,amount,currency,status,payment_date,subscription_id,description,failure_code,refund_id,dispute_id
pi_4d06bed3143bdc,cus_7c6020d8856b60,Summit Financial Group,54,USD,succeeded,2023-09-05,sub_91118757bc,Monthly subscription - Starter Plan,,,
pi_642e30ff6cbfc0,cus_a816a82c8aae85,Vertex Engineering Ltd.,54,USD,succeeded,2023-09-05,sub_efa3859148,Monthly subscription - Starter Plan,,,dp_6fcf8
pi_eaf105a1699c26,cus_da69f8f2ac6cd5,Datastream,66,USD,refunded,2023-09-05,sub_082927fb5e,Monthly subscription - Starter Plan,,,
pi_ce6e1ce2857f8d,cus_486ef83cac3666,Orbis Technology,68,USD,succeeded,2023-09-05,sub_f8c19d5820,Monthly subscription - Starter Plan,,,
pi_37ef0f1f036911,cus_25d8df1093fb4a,LatAm Financial Services,69,USD,succeeded,2023-09-05,sub_1e544494fa,Monthly subscription - Starter Plan,,,
pi_f118cc9a67bfa3,cus_8bccfb746f547d,Pacific Mart,54,JPY,succeeded,2023-09-05,sub_71571c1ef5,Monthly subscription - Starter Plan,,,
pi_c3b26b62a5a80a,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2023-09-05,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_1adf2296e8ec9a,cus_04a8cee6eac471,Spectrum,50,USD,succeeded,2023-09-05,sub_d05167c2a4,Monthly subscription - Starter Plan,,,dp_83aff
pi_a36c275785af6a,cus_ac3f0bdf7f4f53,Solaris,51,USD,succeeded,2023-09-05,sub_8c6ddc6466,Monthly subscription - Starter Plan,,,
pi_1626c70c145d26,cus_afea4918a663f0,Pulse Analytics Inc.,53,USD,refunded,2023-09-09,sub_5d05c93890,Refund for payment pi_56aebdb4f6031d,,re_f165e630d5,
pi_c88d02e3fabb45,cus_da69f8f2ac6cd5,Datastream,-66,USD,refunded,2023-09-25,sub_082927fb5e,Refund for pi_eaf105a1699c26,,re_20e840c6dc,
pi_107077281394ad,cus_61339e5e193c12,Novatech,61,USD,refunded,2023-10-01,sub_5b2bbb711f,Monthly subscription - Starter Plan,,,
pi_cc1d81b92f6c22,cus_656d3329f31406,Clearview Analytics Inc.,63,USD,succeeded,2023-10-01,sub_cd0cf8da28,Monthly subscription - Starter Plan,,,
pi_21090da552e3f2,cus_92e54220d7077f,Pinnacle Retail Group,60,USD,succeeded,2023-10-01,sub_8778752b97,Monthly subscription - Starter Plan,,,
pi_9f6063e82a7ef4,cus_8e965c4a5a1ff7,Catalyst Innovation Labs,57,JPY,succeeded,2023-10-01,sub_120663e046,Monthly subscription - Starter Plan,,,
pi_441b8e633a9015,cus_f88e876a7749d4,Ironclad Sec,66,USD,succeeded,2023-10-01,sub_27caaeec6e,Monthly subscription - Starter Plan,,,
pi_c581df8140a6f2,cus_fa516f48fe8eac,CloudPeak,58,USD,succeeded,2023-10-01,sub_16b99e0951,Monthly subscription - Starter Plan,,,
pi_26b4ca8c42ea13,cus_afea4918a663f0,Pulse Analytics Inc.,53,USD,succeeded,2023-10-01,sub_5d05c93890,Monthly subscription - Starter Plan,,,
pi_5b1b112fa0ee83,cus_03b63c8ec36c89,Aurora Technology,53,JPY,succeeded,2023-10-01,sub_b2d72b2ada,Monthly subscription - Starter Plan,,,
pi_36ff7e2001c2cf,cus_549285f1446fff,Cirrus Logic,68,USD,succeeded,2023-10-01,sub_514ae80358,Monthly subscription - Starter Plan,,,
pi_6aeb952ef72b99,cus_7fb8d86cdb7ad4,Sapient,66,USD,succeeded,2023-10-01,sub_392d0da389,Monthly subscription - Starter Plan,,,
pi_37c478d550134a,cus_425a23857e9b77,BankTech,51,USD,succeeded,2023-10-01,sub_daa8ac401c,Monthly subscription - Starter Plan,,,
pi_9ac99f8e5e6584,cus_4e95c3eae9443f,Pacific Wealth Partners,249.5,AUD,succeeded,2023-10-01,sub_369efcca5c,Prorated subscription - Starter Plan,,,
pi_abb4fe11d5e3a1,cus_d23233d42ad301,Kanto Mfg,66,JPY,succeeded,2023-10-01,sub_8c4c809c3a,Monthly subscription - Starter Plan,,,
pi_1ad034484b59e8,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2023-10-01,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_6dea02b1aea8d1,cus_04a8cee6eac471,Spectrum,50,USD,succeeded,2023-10-01,sub_d05167c2a4,Monthly subscription - Starter Plan,,,
pi_6bf546f16e96a0,cus_d228bb47ea4295,Lumina,60,USD,succeeded,2023-10-01,sub_01cc29df09,Monthly subscription - Starter Plan,,,
pi_004432eb7aecaa,cus_ac3f0bdf7f4f53,Solaris,51,USD,succeeded,2023-10-01,sub_8c6ddc6466,Monthly subscription - Starter Plan,,,
pi_9b7ebfd03c36c3,cus_d80d5ae55812c6,Lumin Digital,64,USD,succeeded,2023-10-02,sub_26db10a77a,Monthly subscription - Starter Plan,,,dp_5fcbe
pi_810849e6fd1a0a,cus_7c6020d8856b60,Summit Financial Group,54,USD,failed,2023-10-02,sub_91118757bc,Monthly subscription - Starter Plan,expired_card,,
pi_07a0abdb97e2ad,cus_2121d650de2061,Stratos Cloud Services,66,USD,succeeded,2023-10-02,sub_7af8bfbb0a,Monthly subscription - Starter Plan,,,
pi_61b22e24f78365,cus_9020abd1d1f8d9,ByteForge Inc.,66,USD,succeeded,2023-10-02,sub_79bfcc835a,Monthly subscription - Starter Plan,,,
pi_2d7cc0c9a918e5,cus_8467288c9dd76f,Nextera,50,USD,succeeded,2023-10-02,sub_c6d2bdec89,Monthly subscription - Starter Plan,,,
pi_6626fb273eb199,cus_ca46d5c407c864,Codex,66,USD,succeeded,2023-10-02,sub_d3d6ccf329,Monthly subscription - Starter Plan,,,
pi_94705e5dbcee59,cus_486ef83cac3666,Orbis Technology,68,USD,failed,2023-10-02,sub_f8c19d5820,Monthly subscription - Starter Plan,card_declined,,
pi_13e345cba026e8,cus_0af1ed0232ce76,Zenith AI Corp,57,JPY,succeeded,2023-10-02,sub_31b0ff9670,Monthly subscription - Starter Plan,,,
pi_c72956fa450358,cus_53aa5eb0f9eb6e,HealthGrid Inc.,53,USD,succeeded,2023-10-02,sub_7d5a6231b7,Monthly subscription - Starter Plan,,,
pi_a9eec00a647c0a,cus_e0e16b0264d295,Pacific Health,53,JPY,succeeded,2023-10-02,sub_112236cdfd,Monthly subscription - Starter Plan,,,
pi_ff2a982d888a60,cus_2546a13062823d,MedBridge,66,AUD,succeeded,2023-10-02,sub_e3d9a890b3,Monthly subscription - Starter Plan,,,
pi_83089ba3acfc3b,cus_1c8cc503d42203,Finova,60,AUD,succeeded,2023-10-02,sub_8d01119f31,Monthly subscription - Starter Plan,,,
pi_a615a4477306f6,cus_45828f9300ba1f,Quantum Dynamics Inc.,63,USD,succeeded,2023-10-03,sub_995cb41c3d,Monthly subscription - Starter Plan,,,
pi_d41bd3db5d8194,cus_20a9a2d72c1646,Redwood Mfg Corp,67,USD,succeeded,2023-10-03,sub_e620412cfa,Monthly subscription - Starter Plan,,,
pi_f7c80ea157a0f4,cus_da69f8f2ac6cd5,Datastream,66,USD,succeeded,2023-10-03,sub_082927fb5e,Monthly subscription - Starter Plan,,,
pi_e10b3a80791f10,cus_28d165c6bb7575,CoreStack,62,USD,succeeded,2023-10-03,sub_7e69aa118c,Monthly subscription - Starter Plan,,,
pi_f0de10f46bcc0c,cus_b62736a32e44c9,DragonCloud,60,AUD,failed,2023-10-03,sub_08673992b8,Monthly subscription - Starter Plan,insufficient_funds,,
pi_1a872ced7a3187,cus_4bdda14d2d6aa7,Cortex Auto,56,USD,succeeded,2023-10-03,sub_1867a8071b,Monthly subscription - Starter Plan,,,
pi_4ca1f79f654cd4,cus_d661a5c98932e5,Aether Med,63,USD,refunded,2023-10-03,sub_ba46d8e7ad,Monthly subscription - Starter Plan,,,
pi_0621c068d3d1fb,cus_3c018223c50af7,TrueHealth,60,USD,succeeded,2023-10-03,sub_f4ee1e5c39,Monthly subscription - Starter Plan,,,
pi_9def825164c29c,cus_25d8df1093fb4a,LatAm Financial Services,69,USD,succeeded,2023-10-03,sub_1e544494fa,Monthly subscription - Starter Plan,,,
pi_813c0a46296c07,cus_085ba87bc5cb47,Titan Mfg,58,USD,succeeded,2023-10-03,sub_39c2e6dbd6,Monthly subscription - Starter Plan,,,
pi_d1877c9ab1bc1d,cus_3fdcf6b3bb3868,Precision Dynamics Corp,68,USD,succeeded,2023-10-03,sub_928cb3fcc0,Monthly subscription - Starter Plan,,,
pi_46b48c4bac8257,cus_54403fe2e35a9c,Renewable Dyn.,60,USD,succeeded,2023-10-03,sub_a6d0056d24,Monthly subscription - Starter Plan,,,
pi_cc277aa29b40de,cus_bcd1a48ba09bfc,Stratton,61,USD,succeeded,2023-10-03,sub_4e048165b8,Monthly subscription - Starter Plan,,,
pi_48509e85236cd0,cus_b7b9e7fc99ae5a,Vanguard,68,USD,succeeded,2023-10-03,sub_5de6d7f0b9,Monthly subscription - Starter Plan,,,
pi_14a01f6567b89f,cus_fb1bef5252b66f,Atlas Logistics,54,USD,refunded,2023-10-04,sub_de6d830fb3,Monthly subscription - Starter Plan,,,
pi_df29ce8b7f4727,cus_fc7cb515172c3f,Horizon Media Partners,68,USD,succeeded,2023-10-04,sub_af2e369163,Monthly subscription - Starter Plan,,,
pi_cbbe90f06aaaeb,cus_a816a82c8aae85,Vertex Engineering Ltd.,54,USD,succeeded,2023-10-04,sub_efa3859148,Monthly subscription - Starter Plan,,,
pi_91fa899b9b800b,cus_d393f6b7110b8b,Kinetic Sys,69,AUD,succeeded,2023-10-04,sub_18a0b19d7a,Monthly subscription - Starter Plan,,,
pi_377ca1346fc16e,cus_23fcd751d708ae,Fidelity Bridge Inc.,74.5,USD,succeeded,2023-10-04,sub_c6daeeeb23,Prorated subscription - Starter Plan,,,
pi_4675a3f19f106a,cus_af6f3ae811966c,Moneta,49,USD,succeeded,2023-10-04,sub_b7dee5269c,Monthly subscription - Starter Plan,,,
pi_60d87aff09176c,cus_ef28b4e49fb1c9,Forge Ind.,68,USD,succeeded,2023-10-04,sub_6c7e49c596,Monthly subscription - Starter Plan,,,
pi_8560f8e08452ff,cus_8243ef070cc09c,Andean Mfg,67,USD,succeeded,2023-10-04,sub_143c9dee5a,Monthly subscription - Starter Plan,,,
pi_3fd7218abcd15f,cus_8bccfb746f547d,Pacific Mart,54,JPY,succeeded,2023-10-04,sub_71571c1ef5,Monthly subscription - Starter Plan,,,
pi_4c4cc91e6e9535,cus_641062fc0b815f,Beacon Retail Group,67,USD,succeeded,2023-10-04,sub_8c365ec864,Monthly subscription - Starter Plan,,,
pi_46d63b3118d80b,cus_3753939a4f97d8,AcademiQ Solutions,62,AUD,succeeded,2023-10-04,sub_700c2ec393,Monthly subscription - Starter Plan,,,
pi_824df5edfdccf4,cus_3c543e2cfb5971,EduNova Group,55,USD,succeeded,2023-10-04,sub_c23a9bafb0,Monthly subscription - Starter Plan,,,
pi_20366adf2e44cc,cus_486ef83cac3666,Orbis Technology,68,USD,succeeded,2023-10-04,sub_f8c19d5820,Monthly subscription - Starter Plan,,,
pi_0bca99f29151b6,cus_8493bd819465d4,Meridian Health,66,USD,refunded,2023-10-05,sub_325dd6bd3a,Monthly subscription - Starter Plan,,,
pi_d5e45a111fcc92,cus_675db60f9af48a,Prism Software Solutions,51,USD,succeeded,2023-10-05,sub_9b1aca151b,Monthly subscription - Starter Plan,,,
pi_8352e3f4fa5575,cus_ghost_7,Obsidian Group LLC,67,USD,succeeded,2023-10-05,sub_3684625d41,Monthly subscription - Starter Plan,,,
pi_d244951b044061,cus_1fce00a7160523,TerraForm,50,USD,succeeded,2023-10-05,sub_5835f65a6f,Monthly subscription - Starter Plan,,,
pi_8640ade24c974a,cus_49f892848d5506,Alpine Data,53,USD,succeeded,2023-10-05,sub_1df0c5b2ab,Monthly subscription - Starter Plan,,,
pi_e7286b52e81561,cus_a4bfb38cd70160,DigitalBridge,60,USD,succeeded,2023-10-05,sub_0e67e24c5e,Monthly subscription - Starter Plan,,,
pi_37265e46628f71,cus_0c2c7b64957917,Verdant Sys,57,USD,succeeded,2023-10-05,sub_f4dc3e34f6,Monthly subscription - Starter Plan,,,
pi_32ee44a2363841,cus_03177a5b150677,Helix,49,USD,succeeded,2023-10-05,sub_daaf6f92c1,Monthly subscription - Starter Plan,,,
pi_dde2e9fbf30f54,cus_8e93322e1dfccd,Vitality Health,58,USD,succeeded,2023-10-05,sub_ffa4dfa4d8,Monthly subscription - Starter Plan,,,
pi_2b454d52d19c36,cus_d9fbf396c0c3d6,BioSync,52,USD,succeeded,2023-10-05,sub_6f2a477bb0,Monthly subscription - Starter Plan,,,
pi_96792862e8b1f3,cus_8012243767b881,PulsePoint,375,USD,succeeded,2023-10-05,sub_a766b47cb7,Subscription payment,,,
pi_d854701e6d97da,cus_c34f1493b1fb89,Steelbridge,65,USD,succeeded,2023-10-05,sub_e9a23b0810,Monthly subscription - Starter Plan,,,
pi_aa3a466a0b761a,cus_5dbb4a611e9145,Retail Edge Corp,55,USD,succeeded,2023-10-05,sub_c76073fe72,Monthly subscription - Starter Plan,,,
pi_0a5499dec4c120,cus_b62736a32e44c9,DragonCloud,60,AUD,succeeded,2023-10-05,sub_08673992b8,Monthly subscription - Starter Plan,,,
pi_70651aeca1be78,cus_7c6020d8856b60,Summit Financial Group,54,USD,succeeded,2023-10-06,sub_91118757bc,Monthly subscription - Starter Plan,,,
pi_f191d7c0b9990b,cus_45828f9300ba1f,Quantum Dynamics Inc.,63,USD,refunded,2023-10-06,sub_995cb41c3d,Refund for payment pi_a615a4477306f6,,re_a062be2b01,
pi_6a914ccad3e921,cus_61339e5e193c12,Novatech,-61,USD,refunded,2023-10-07,sub_5b2bbb711f,Refund for pi_107077281394ad,,re_5ffab5c4ba,
pi_4c04f58db1f918,cus_e0e16b0264d295,Pacific Health,53,JPY,refunded,2023-10-07,sub_112236cdfd,Refund for payment pi_a9eec00a647c0a,,re_747300633f,
pi_4f1507c24ff4fd,cus_d661a5c98932e5,Aether Med,-63,USD,refunded,2023-10-15,sub_ba46d8e7ad,Refund for pi_4ca1f79f654cd4,,re_622c2fa578,
pi_daa42fb86cb86d,cus_fb1bef5252b66f,Atlas Logistics,-54,USD,refunded,2023-10-23,sub_de6d830fb3,Refund for pi_14a01f6567b89f,,re_dd9201f13a,
pi_f233447c94dc57,cus_8493bd819465d4,Meridian Health,-66,USD,refunded,2023-10-26,sub_325dd6bd3a,Refund for pi_0bca99f29151b6,,re_92870ef998,
pi_3c4c9100776b2d,cus_1fce00a7160523,TerraForm,50,USD,refunded,2023-10-29,sub_5835f65a6f,Refund for payment pi_d244951b044061,,re_430683abb8,
pi_4745bbe30a0992,cus_8493bd819465d4,Meridian Health,66,USD,succeeded,2023-11-01,sub_325dd6bd3a,Monthly subscription - Starter Plan,,,
pi_451e24078e47d8,cus_61339e5e193c12,Novatech,61,USD,succeeded,2023-11-01,sub_5b2bbb711f,Monthly subscription - Starter Plan,,,
pi_6d584650326704,cus_656d3329f31406,Clearview Analytics Inc.,63,USD,succeeded,2023-11-01,sub_cd0cf8da28,Monthly subscription - Starter Plan,,,
pi_b6e3ab40aa0ede,cus_675db60f9af48a,Prism Software Solutions,51,USD,succeeded,2023-11-01,sub_9b1aca151b,Monthly subscription - Starter Plan,,,
pi_08dff586845278,cus_a816a82c8aae85,Vertex Engineering Ltd.,54,USD,failed,2023-11-01,sub_efa3859148,Monthly subscription - Starter Plan,expired_card,,
pi_8a31c5f9406e12,cus_ghost_4,Brightfield Corporation,60,USD,succeeded,2023-11-01,sub_4fb9b3c76e,Monthly subscription - Starter Plan,,,
pi_6f91b42fe4aab3,cus_9020abd1d1f8d9,ByteForge Inc.,66,USD,succeeded,2023-11-01,sub_79bfcc835a,Monthly subscription - Starter Plan,,,
pi_bae9c5fae3cc73,cus_0c2c7b64957917,Verdant Sys,57,USD,succeeded,2023-11-01,sub_f4dc3e34f6,Monthly subscription - Starter Plan,,,
pi_231862dd5365ba,cus_5dbb4a611e9145,Retail Edge Corp,55,USD,succeeded,2023-11-01,sub_c76073fe72,Monthly subscription - Starter Plan,,,
pi_498cbf43a7bca0,cus_8bccfb746f547d,Pacific Mart,54,JPY,succeeded,2023-11-01,sub_71571c1ef5,Monthly subscription - Starter Plan,,,
pi_38c663b6702416,cus_641062fc0b815f,Beacon Retail Group,67,USD,succeeded,2023-11-01,sub_8c365ec864,Monthly subscription - Starter Plan,,,
pi_f1d4cae99e7c8a,cus_92e54220d7077f,Pinnacle Retail Group,60,USD,succeeded,2023-11-02,sub_8778752b97,Monthly subscription - Starter Plan,,,
pi_0542df6605bcc8,cus_ghost_7,Obsidian Group LLC,67,USD,refunded,2023-11-02,sub_3684625d41,Monthly subscription - Starter Plan,,,
pi_10ea6af44b6e12,cus_f88e876a7749d4,Ironclad Sec,66,USD,failed,2023-11-02,sub_27caaeec6e,Monthly subscription - Starter Plan,insufficient_funds,,
pi_b8fbf10a8e0bb7,cus_fa516f48fe8eac,CloudPeak,58,USD,succeeded,2023-11-02,sub_16b99e0951,Monthly subscription - Starter Plan,,,
pi_9c3f95d675d901,cus_28d165c6bb7575,CoreStack,62,USD,failed,2023-11-02,sub_7e69aa118c,Monthly subscription - Starter Plan,insufficient_funds,,
pi_d98cc48e7a73ab,cus_afea4918a663f0,Pulse Analytics Inc.,53,USD,succeeded,2023-11-02,sub_5d05c93890,Monthly subscription - Starter Plan,,,
pi_7a9695fc56e6a6,cus_1fce00a7160523,TerraForm,50,USD,failed,2023-11-02,sub_5835f65a6f,Monthly subscription - Starter Plan,card_declined,,
pi_de5e97c36f988e,cus_03177a5b150677,Helix,49,USD,failed,2023-11-02,sub_daaf6f92c1,Monthly subscription - Starter Plan,card_declined,,
pi_b1d46d86bccbbb,cus_4bdda14d2d6aa7,Cortex Auto,56,USD,succeeded,2023-11-02,sub_1867a8071b,Monthly subscription - Starter Plan,,,
pi_7e9dac20cc8ba4,cus_d661a5c98932e5,Aether Med,63,USD,failed,2023-11-02,sub_ba46d8e7ad,Monthly subscription - Starter Plan,card_declined,,
pi_ef7c796ea9b92a,cus_23fcd751d708ae,Fidelity Bridge Inc.,67,USD,failed,2023-11-02,sub_c6daeeeb23,Monthly subscription - Starter Plan,expired_card,,
pi_8278d012301906,cus_425a23857e9b77,BankTech,51,USD,succeeded,2023-11-02,sub_daa8ac401c,Monthly subscription - Starter Plan,,,
pi_01c46f953f8957,cus_1c8cc503d42203,Finova,60,AUD,succeeded,2023-11-02,sub_8d01119f31,Monthly subscription - Starter Plan,,,
pi_b9971bdbfd4229,cus_c34f1493b1fb89,Steelbridge,65,USD,succeeded,2023-11-02,sub_e9a23b0810,Monthly subscription - Starter Plan,,,
pi_3c05db30cfdfc3,cus_3753939a4f97d8,AcademiQ Solutions,62,AUD,succeeded,2023-11-02,sub_700c2ec393,Monthly subscription - Starter Plan,,,
pi_886dab8ca1a0b8,cus_3c543e2cfb5971,EduNova Group,55,USD,succeeded,2023-11-02,sub_c23a9bafb0,Monthly subscription - Starter Plan,,,
pi_c9926195084673,cus_d228bb47ea4295,Lumina,60,USD,succeeded,2023-11-02,sub_01cc29df09,Monthly subscription - Starter Plan,,,
pi_22a8ae0f884621,cus_ac3f0bdf7f4f53,Solaris,51,USD,succeeded,2023-11-02,sub_8c6ddc6466,Monthly subscription - Starter Plan,,,
pi_d94d4caef4d934,cus_bcd1a48ba09bfc,Stratton,61,USD,succeeded,2023-11-02,sub_4e048165b8,Monthly subscription - Starter Plan,,,
pi_29fc845b9d8749,cus_da69f8f2ac6cd5,Datastream,66,USD,succeeded,2023-11-03,sub_082927fb5e,Monthly subscription - Starter Plan,,,
pi_f99811009106ee,cus_486ef83cac3666,Orbis Technology,68,USD,succeeded,2023-11-03,sub_f8c19d5820,Monthly subscription - Starter Plan,,,
pi_cf8df8d72a3a79,cus_d393f6b7110b8b,Kinetic Sys,69,AUD,succeeded,2023-11-03,sub_18a0b19d7a,Monthly subscription - Starter Plan,,,
pi_4d8619c25fcb20,cus_03b63c8ec36c89,Aurora Technology,53,JPY,succeeded,2023-11-03,sub_b2d72b2ada,Monthly subscription - Starter Plan,,,
pi_70468ea381c734,cus_a4bfb38cd70160,DigitalBridge,60,USD,succeeded,2023-11-03,sub_0e67e24c5e,Monthly subscription - Starter Plan,,,
pi_45837886cbbbd0,cus_8e93322e1dfccd,Vitality Health,58,USD,succeeded,2023-11-03,sub_ffa4dfa4d8,Monthly subscription - Starter Plan,,,
pi_1550e5a8d95fd8,cus_3c018223c50af7,TrueHealth,60,USD,succeeded,2023-11-03,sub_f4ee1e5c39,Monthly subscription - Starter Plan,,,
pi_75a4d9f266f51d,cus_ef28b4e49fb1c9,Forge Ind.,68,USD,succeeded,2023-11-03,sub_6c7e49c596,Monthly subscription - Starter Plan,,,
pi_4891b492da7f65,cus_3fdcf6b3bb3868,Precision Dynamics Corp,68,USD,succeeded,2023-11-03,sub_928cb3fcc0,Monthly subscription - Starter Plan,,,
pi_0bc8708bcd18b2,cus_54087ad7128ce3,Amplify,50,USD,succeeded,2023-11-03,sub_c9abd36e4c,Monthly subscription - Starter Plan,,,
pi_401c92ca99925a,cus_04a8cee6eac471,Spectrum,50,USD,succeeded,2023-11-03,sub_d05167c2a4,Monthly subscription - Starter Plan,,,
pi_0fce8f15254317,cus_54403fe2e35a9c,Renewable Dyn.,60,USD,succeeded,2023-11-03,sub_a6d0056d24,Monthly subscription - Starter Plan,,,
pi_b1b1a5d8c829b4,cus_f88e876a7749d4,Ironclad Sec,66,USD,succeeded,2023-11-03,sub_27caaeec6e,Monthly subscription - Starter Plan,,,
pi_8387074ad36a18,cus_a816a82c8aae85,Vertex Engineering Ltd.,54,USD,succeeded,2023-11-03,sub_efa3859148,Monthly subscription - Starter Plan,,,
pi_ed427f742d27bb,cus_45828f9300ba1f,Quantum Dynamics Inc.,63,USD,succeeded,2023-11-04,sub_995cb41c3d,Monthly subscription - Starter Plan,,,
pi_fba98ebd260510,cus_7c6020d8856b60,Summit Financial Group,54,USD,succeeded,2023-11-04,sub_91118757bc,Monthly subscription - Starter Plan,,,
pi_db01773f704b3b,cus_2121d650de2061,Stratos Cloud Services,66,USD,succeeded,2023-11-04,sub_7af8bfbb0a,Monthly subscription - Starter Plan,,,
pi_256052caf1ff2a,cus_8e965c4a5a1ff7,Catalyst Innovation Labs,57,JPY,succeeded,2023-11-04,sub_120663e046,Monthly subscription - Starter Plan,,,
pi_68a895ff67792b,cus_8467288c9dd76f,Nextera,50,USD,succeeded,2023-11-04,sub_c6d2bdec89,Monthly subscription - Starter Plan,,,
pi_159a13416136c7,cus_308ff12808d563,Vanta,55,USD,succeeded,2023-11-04,sub_5b96a14675,Monthly subscription - Starter Plan,,,
pi_96b539ca8fee91,cus_49f892848d5506,Alpine Data,53,USD,succeeded,2023-11-04,sub_1df0c5b2ab,Monthly subscription - Starter Plan,,,
pi_9e748e18947b5e,cus_7fb8d86cdb7ad4,Sapient,66,USD,succeeded,2023-11-04,sub_392d0da389,Monthly subscription - Starter Plan,,,
pi_3e4683a7d7df54,cus_53aa5eb0f9eb6e,HealthGrid Inc.,53,USD,succeeded,2023-11-04,sub_7d5a6231b7,Monthly subscription - Starter Plan,,,
pi_096306371eae21,cus_2613a2523e4d01,Centric Health Solutions,66,USD,refunded,2023-11-04,sub_86c8aeec5c,Monthly subscription - Starter Plan,,,
pi_50700ca8dd9dbb,cus_2546a13062823d,MedBridge,66,AUD,succeeded,2023-11-04,sub_e3d9a890b3,Monthly subscription - Starter Plan,,,
pi_8db20ea0d43709,cus_af6f3ae811966c,Moneta,49,USD,succeeded,2023-11-04,sub_b7dee5269c,Monthly subscription - Starter Plan,,,
pi_91a4c2a5b7d18a,cus_25d8df1093fb4a,LatAm Financial Services,69,USD,succeeded,2023-11-04,sub_1e544494fa,Monthly subscription - Starter Plan,,,
pi_fca7e8d015dca9,cus_085ba87bc5cb47,Titan Mfg,58,USD,succeeded,2023-11-04,sub_39c2e6dbd6,Monthly subscription - Starter Plan,,,
pi_2561236ef935bf,cus_8243ef070cc09c,Andean Mfg,67,USD,succeeded,2023-11-04,sub_143c9dee5a,Monthly subscription - Starter Plan,,,
pi_4e93a3fc881ca2,cus_d45952b929bb5d,LearnSphere Inc.,69,USD,succeeded,2023-11-04,sub_1ecde13b6d,Monthly subscription - Starter Plan,,,
pi_87149056c8b9fb,cus_03177a5b150677,Helix,49,USD,succeeded,2023-11-04,sub_daaf6f92c1,Monthly subscription - Starter Plan,,,
pi_d4c40191e43609,cus_fb1bef5252b66f,Atlas Logistics,54,USD,succeeded,2023-11-05,sub_de6d830fb3,Monthly subscription - Starter Plan,,,
pi_c283bc1741efd9,cus_d80d5ae55812c6,Lumin Digital,64,USD,succeeded,2023-11-05,sub_26db10a77a,Monthly subscription - Starter Plan,,,
pi_b6c4650d3ffd7b,cus_fc7cb515172c3f,Horizon Media Partners,68,USD,succeeded,2023-11-05,sub_af2e369163,Monthly subscription - Starter Plan,,,
pi_c484a5dcc6f5e7,cus_20a9a2d72c1646,Redwood Mfg Corp,67,USD,failed,2023-11-05,sub_e620412cfa,Monthly subscription - Starter Plan,expired_card,,
pi_2582646f0147d3,cus_ca46d5c407c864,Codex,66,USD,succeeded,2023-11-05,sub_d3d6ccf329,Monthly subscription - Starter Plan,,,
pi_8ddda859843326,cus_0af1ed0232ce76,Zenith AI Corp,57,JPY,succeeded,2023-11-05,sub_31b0ff9670,Monthly subscription - Starter Plan,,,
pi_1e13c641f79810,cus_b62736a32e44c9,DragonCloud,60,AUD,succeeded,2023-11-05,sub_08673992b8,Monthly subscription - Starter Plan,,,
pi_105988f9a83f80,cus_549285f1446fff,Cirrus Logic,68,USD,succeeded,2023-11-05,sub_514ae80358,Monthly subscription - Starter Plan,,,
pi_7ebbd6694eea51,cus_d9fbf396c0c3d6,BioSync,52,USD,succeeded,2023-11-05,sub_6f2a477bb0,Monthly subscription - Starter Plan,,,
pi_cf47bb539e565f,cus_e0e16b0264d295,Pacific Health,53,JPY,succeeded,2023-11-05,sub_112236cdfd,Monthly subscription - Starter Plan,,,
pi_18b6ce7937ffc0,cus_8012243767b881,PulsePoint,49,USD,succeeded,2023-11-05,sub_a766b47cb7,Monthly subscription - Starter Plan,,,
pi_3b295171d71939,cus_4e95c3eae9443f,Pacific Wealth Partners,66,AUD,succeeded,2023-11-05,sub_369efcca5c,Monthly subscription - Starter Plan,,,
pi_46a7509c93247d,cus_397bd1e727420b,TrustBank,64,USD,succeeded,2023-11-05,sub_ef475056d1,Monthly subscription - Starter Plan,,,
pi_cd8283be707f87,cus_d23233d42ad301,Kanto Mfg,66,JPY,succeeded,2023-11-05,sub_8c4c809c3a,Monthly subscription - Starter Plan,,,
pi_80de80d79ac1ee,cus_b7b9e7fc99ae5a,Vanguard,68,USD,succeeded,2023-11-05,sub_5de6d7f0b9,Monthly subscription - Starter Plan,,,
