ticket_id,account_id,account_name,subject,category,priority,status,created_at,resolved_at,csat_score,agent_name,escalated,tags
TKT-00151,ACC-00078,BankTech,Billing cycle confusion,Billing,High,open,2024-04-19T14:50:58Z,,,Taylor Chen,false,"billing|payment"
TKT-00152,ACC-00032,ARCUS TECHNOLOGIES,Request: API rate limit increase,Feature Request,Medium,resolved,2024-04-19T15:59:35Z,2024-04-20T17:59:35Z,,Taylor Chen,false,"feature|api"
TKT-00153,ACC-00043,DragonCloud,Webhook delivery issues,Integration,Medium,open,2024-04-19T17:02:08Z,,,Casey Wu,false,"integration|api"
TKT-00154,ACC-00076,FIDELITY BRIDGE,GraphQL endpoint returning null,Integration,Medium,closed,2024-04-19T19:02:58Z,2024-04-20T02:02:58Z,1,Alex Rivera,false,"integration|zapier|urgent"
TKT-00155,ACC-00056,SAPIENT DIGITAL,Need audit log improvements,Feature Request,Medium,pending,2024-04-19T23:01:45Z,,,Jordan Lee,false,"feature|mobile|urgent"
TKT-00156,ACC-00107,LEARNSPHERE,Need invoice with VAT number,Billing,Medium,resolved,2024-04-20T00:44:19Z,2024-04-20T19:44:19Z,3,Alex Rivera,false,"billing|refund"
TKT-00157,ACC-00041,Kinetic Sys,Confused about workspace setup,Onboarding,Medium,closed,2024-04-20T01:30:28Z,2024-04-23T06:30:28Z,,Morgan Kim,false,"onboarding|migration"
TKT-00158,ACC-00032,ARCUS TECHNOLOGIES,Need webhook support for events,Feature Request,Medium,resolved,2024-04-20T09:05:51Z,2024-04-21T17:05:51Z,3,Jordan Lee,false,"feature|export"
TKT-00159,ACC-00088,Steelbridge,SFTP export connection refused,Integration,Medium,resolved,2024-04-20T10:53:57Z,2024-04-21T10:53:57Z,3,Sam Patel,false,"integration|jira"
TKT-00160,ACC-00030,CORESTACK SOLUTIONS,Request for mobile app,Feature Request,Low,open,2024-04-20T10:54:29Z,,,Sam Patel,false,"feature|ui|new-customer"
TKT-00161,ACC-00029,NEXTERA DIGITAL,Invoice discrepancy,Billing,High,pending,2024-04-20T11:21:20Z,,,Taylor Chen,false,"billing|discrepancy|enterprise"
TKT-00162,ACC-00096,ShopStream Inc.,Notification emails not being sent,Bug,High,resolved,2024-04-20T11:22:46Z,2024-04-21T18:22:46Z,2,Taylor Chen,true,"bug|notifications"
TKT-00163,ACC-00048,Cloud Vista Inc.,OAuth token refresh not working,Integration,High,pending,2024-04-20T12:29:54Z,,,Jordan Lee,false,"integration|slack"
TKT-00164,ACC-00112,LUMINA BROADCASTING,Notification emails not being sent,Bug,Critical,resolved,2024-04-20T19:06:01Z,2024-04-25T16:06:01Z,1,Taylor Chen,false,"bug|backend"
TKT-00165,ACC-00079,Moneta,Need invoice with VAT number,Billing,High,resolved,2024-04-20T22:12:46Z,2024-04-22T10:12:46Z,4,Casey Wu,false,"billing|discrepancy|enterprise"
TKT-00166,ACC-00089,EUROFORGE GMBH,Mobile view layout issues,Bug,High,resolved,2024-04-20T22:31:01Z,2024-04-21T05:31:01Z,3,Casey Wu,false,"bug|login"
TKT-00167,ACC-00026,Datastream,Need consolidated invoice for multiple accounts,Billing,Low,open,2024-04-21T01:52:00Z,,,Sam Patel,false,"billing|cancellation"
TKT-00168,ACC-00065,AETHER MEDICAL,Charts showing wrong data,Bug,Medium,resolved,2024-04-21T01:59:07Z,2024-04-21T15:59:07Z,4,Sam Patel,false,"bug|mobile|recurring"
TKT-00169,ACC-00104,BEACON RETAIL,Webhook delivery issues,Integration,Low,open,2024-04-21T04:30:11Z,,,Casey Wu,false,"integration|hubspot"
TKT-00170,ACC-00087,Precision Dynamics Corp,Need webhook support for events,Feature Request,High,resolved,2024-04-21T06:03:29Z,2024-04-21T18:03:29Z,2,Alex Rivera,false,"feature|ui"
TKT-00171,ACC-00031,Pulse Analytics Inc.,Bulk operations timing out,Performance,Medium,pending,2024-04-21T08:36:38Z,,,Alex Rivera,false,"performance|dashboard"
TKT-00172,ACC-00085,Forge Ind.,Browser crashes on large datasets,Bug,Medium,resolved,2024-04-21T09:41:58Z,2024-04-27T00:41:58Z,4,Casey Wu,true,"bug|search"
TKT-00173,ACC-00099,EUROPA RETAIL GROUP,Charts showing wrong data,Bug,High,resolved,2024-04-21T11:41:01Z,2024-04-22T11:41:01Z,3,Jordan Lee,false,"bug|notifications"
TKT-00174,ACC-00049,Verdant Sys,Search results not filtering properly,Bug,Medium,open,2024-04-21T12:05:29Z,,,Taylor Chen,false,"bug|backend"
TKT-00175,ACC-00034,VANTA SOFTWARE,Slow loading with large datasets,Performance,High,pending,2024-04-21T12:42:02Z,,,Casey Wu,false,"performance|memory"
TKT-00176,ACC-00056,SAPIENT DIGITAL,PDF export formatting broken,Bug,Medium,pending,2024-04-21T14:31:27Z,,,Taylor Chen,false,"bug|notifications|escalated"
TKT-00177,ACC-00031,Pulse Analytics Inc.,Need to update payment method,Billing,Critical,resolved,2024-04-21T17:42:46Z,2024-04-22T14:42:46Z,4,Taylor Chen,false,"billing|cancellation"
TKT-00178,ACC-00036,SYNTHETIX GMBH,Request for mobile app,Feature Request,Low,open,2024-04-21T19:08:42Z,,,Casey Wu,false,"feature|integration"
TKT-00179,ACC-00067,CENTRIC HEALTH,Need role-based access controls,Feature Request,Medium,closed,2024-04-22T17:42:16Z,2024-04-23T20:42:16Z,4,Alex Rivera,false,"feature|rbac"
TKT-00180,ACC-00057,WAVELENGTH AI,Broken pagination in reports,Bug,High,closed,2024-04-23T03:12:00Z,2024-04-23T09:12:00Z,1,Sam Patel,false,"bug|export|recurring"
TKT-00181,ACC-00042,ZENITHAI,OAuth token refresh not working,Integration,Medium,open,2024-04-23T03:39:04Z,,,Alex Rivera,false,"integration|jira"
TKT-00182,ACC-00063,BIOSYNC MEDICAL,Need to update payment method,Billing,Low,open,2024-04-23T03:53:35Z,,,Sam Patel,false,"billing|urgent"
TKT-00183,ACC-00108,AcademiQ Solutions,Need bulk export feature,Feature Request,High,resolved,2024-04-23T04:18:52Z,2024-04-26T04:18:52Z,4,Jordan Lee,false,"feature|automation"
TKT-00184,ACC-00079,Moneta,Invoice discrepancy,Billing,Medium,pending,2024-04-23T06:01:43Z,,,Jordan Lee,false,"billing|discrepancy"
TKT-00185,ACC-00086,Titan Mfg,Drag-and-drop not working in Firefox,Bug,Medium,resolved,2024-04-23T13:23:37Z,2024-04-24T16:23:37Z,,Casey Wu,false,"bug|export"
TKT-00186,ACC-00026,Datastream,File upload fails for CSV files,Bug,Low,resolved,2024-04-23T21:59:25Z,2024-04-27T07:59:25Z,5,Jordan Lee,false,"bug|export|escalated"
TKT-00187,ACC-00023,NEBULA SYSTEMS,Error 500 when saving settings,Bug,Low,pending,2024-04-23T22:51:06Z,,,Alex Rivera,false,"bug|notifications|enterprise"
TKT-00188,ACC-00023,NEBULA SYSTEMS,Data migration from competitor product,Onboarding,Medium,resolved,2024-04-24T00:07:06Z,2024-04-24T11:07:06Z,,Morgan Kim,false,"onboarding|migration|enterprise"
TKT-00189,ACC-00085,Forge Ind.,Data not syncing between tabs,Bug,Medium,resolved,2024-04-24T08:52:01Z,2024-04-27T14:52:01Z,2,Taylor Chen,false,"bug|mobile"
TKT-00190,ACC-00023,NEBULA SYSTEMS,Want ability to duplicate projects,Feature Request,High,resolved,2024-04-24T09:55:04Z,2024-04-29T21:55:04Z,4,Morgan Kim,false,"feature|integration"
TKT-00191,ACC-00078,BankTech,Broken pagination in reports,Bug,Critical,resolved,2024-04-24T15:13:04Z,2024-04-25T13:13:04Z,5,Alex Rivera,false,"bug|ui"
TKT-00192,ACC-00113,RISING SUN MEDIA,File upload fails for CSV files,Bug,High,resolved,2024-04-24T15:46:48Z,2024-04-26T14:46:48Z,5,Jordan Lee,false,"bug|notifications"
TKT-00193,ACC-00030,CORESTACK SOLUTIONS,Need bulk export feature,Feature Request,Medium,resolved,2024-04-24T16:24:49Z,2024-04-27T13:24:49Z,2,Alex Rivera,false,"feature|export"
TKT-00194,ACC-00069,MedBridge,Error 500 when saving settings,Bug,High,open,2024-04-24T17:44:12Z,,,Alex Rivera,false,"bug|backend"
TKT-00195,ACC-00109,EduNova Group,Mobile view layout issues,Bug,Critical,resolved,2024-04-25T00:08:33Z,2024-04-25T06:08:33Z,,Morgan Kim,false,"bug|ui|urgent"
TKT-00196,ACC-00081,PACIFIC WEALTH,Need audit log improvements,Feature Request,Medium,resolved,2024-04-25T00:59:20Z,2024-04-25T05:59:20Z,1,Taylor Chen,false,"feature|ui"
TKT-00197,ACC-00084,TRUSTBANK DIGITAL,Webhook delivery issues,Integration,Medium,resolved,2024-04-25T04:55:39Z,2024-04-26T04:55:39Z,3,Morgan Kim,false,"integration|zapier|urgent"
TKT-00198,ACC-00091,KANTO MANUFACTURING,Multi-language support request,Feature Request,Medium,closed,2024-04-25T08:59:56Z,2024-04-26T02:59:56Z,3,Casey Wu,false,"feature|ui"
TKT-00199,ACC-00068,Pacific Health,Dashboard not loading,Bug,High,open,2024-04-25T11:24:15Z,,,Jordan Lee,false,"bug|critical"
TKT-00200,ACC-00073,Genome,Salesforce sync failing,Integration,Medium,open,2024-04-25T12:17:52Z,,,Taylor Chen,false,"integration|salesforce"
TKT-00201,ACC-00030,CORESTACK SOLUTIONS,Google Sheets integration error,Integration,High,resolved,2024-04-25T17:06:20Z,2024-04-28T02:06:20Z,3,Taylor Chen,false,"integration|slack|follow-up"
TKT-00202,ACC-00024,IRONCLAD SECURITY,Penetration test results request,Security,Low,resolved,2024-04-25T20:01:13Z,2024-04-26T14:01:13Z,4,Jordan Lee,false,"security|encryption"
TKT-00203,ACC-00085,Forge Ind.,Request: API rate limit increase,Feature Request,Low,open,2024-04-25T21:12:57Z,,,Casey Wu,false,"feature|export|follow-up"
TKT-00204,ACC-00091,KANTO MANUFACTURING,Confused about workspace setup,Onboarding,Medium,pending,2024-04-25T23:16:57Z,,,Casey Wu,true,"onboarding|setup"
TKT-00205,ACC-00104,BEACON RETAIL,API pagination returning duplicates,Integration,Low,pending,2024-04-26T04:35:04Z,,,Sam Patel,true,"integration|sync|escalated"
TKT-00206,ACC-00081,PACIFIC WEALTH,Payment failed - card on file is valid,Billing,High,open,2024-04-26T15:13:10Z,,,Taylor Chen,false,"billing|refund"
TKT-00207,ACC-00068,Pacific Health,SFTP export connection refused,Integration,Low,resolved,2024-04-26T15:31:38Z,2024-04-27T05:31:38Z,1,Sam Patel,false,"integration|oauth"
TKT-00208,ACC-00031,Pulse Analytics Inc.,Charge appeared after cancellation,Billing,Low,resolved,2024-04-26T20:05:04Z,2024-04-28T12:05:04Z,4,Jordan Lee,true,"billing|payment|escalated"
TKT-00209,ACC-00117,Stratton,Data export takes hours,Performance,Medium,resolved,2024-04-26T20:42:28Z,2024-04-27T01:42:28Z,1,Casey Wu,false,"performance|slow"
TKT-00210,ACC-00034,VANTA SOFTWARE,Widget not refreshing automatically,Bug,High,resolved,2024-04-27T00:54:17Z,2024-04-28T19:54:17Z,1,Alex Rivera,false,"bug|mobile"
TKT-00211,ACC-00032,ARCUS TECHNOLOGIES,Want ability to duplicate projects,Feature Request,Low,pending,2024-04-27T04:21:04Z,,,Jordan Lee,false,"feature|branding|recurring"
TKT-00212,ACC-00067,CENTRIC HEALTH,Need help setting up team,Onboarding,High,open,2024-04-27T04:58:35Z,,,Taylor Chen,true,"onboarding|configuration|enterprise"
TKT-00213,ACC-00028,Silverline Technology,Duplicate entries appearing in list view,Bug,Low,resolved,2024-04-27T09:02:57Z,2024-04-28T19:02:57Z,5,Morgan Kim,false,"bug|search"
TKT-00214,ACC-00097,RETAILEDGE,Data not syncing between tabs,Bug,Medium,resolved,2024-04-27T11:25:40Z,2024-04-28T04:25:40Z,2,Casey Wu,false,"bug|backend"
TKT-00215,ACC-00061,CarePath,Need to change billing contact,Billing,Medium,resolved,2024-04-27T16:00:26Z,2024-04-28T07:00:26Z,5,Taylor Chen,false,"billing|payment"
TKT-00216,ACC-00099,EUROPA RETAIL GROUP,Sorting order reversed after update,Bug,Medium,resolved,2024-04-27T16:31:30Z,2024-04-30T02:31:30Z,5,Alex Rivera,false,"bug|permissions"
TKT-00217,ACC-00089,EUROFORGE GMBH,Webhook delivery issues,Integration,Medium,resolved,2024-04-27T17:36:23Z,2024-04-28T02:36:23Z,5,Casey Wu,false,"integration|hubspot"
TKT-00218,ACC-00059,CORTEX AUTOMATION,Training request for new users,Onboarding,Low,resolved,2024-04-27T20:46:47Z,2024-05-03T06:46:47Z,5,Jordan Lee,false,"onboarding|configuration"
TKT-00219,ACC-00114,SOLARIS ENERGY,Login issues after update,Bug,High,resolved,2024-04-27T22:07:15Z,2024-05-01T17:07:15Z,1,Alex Rivera,false,"bug|notifications"
TKT-00220,ACC-00024,IRONCLAD SECURITY,Need webhook support for events,Feature Request,Low,resolved,2024-04-27T23:54:54Z,2024-04-28T22:54:54Z,3,Taylor Chen,false,"feature|integration"
TKT-00221,ACC-00097,RETAILEDGE,Custom report builder feature,Feature Request,High,resolved,2024-04-27T23:59:22Z,2024-05-01T12:59:22Z,3,Taylor Chen,false,"feature|sso"
TKT-00222,ACC-00026,Datastream,Charts showing wrong data,Bug,Low,resolved,2024-04-28T01:46:36Z,2024-05-03T01:46:36Z,4,Taylor Chen,false,"bug|permissions"
TKT-00223,ACC-00069,MedBridge,Duplicate entries appearing in list view,Bug,High,resolved,2024-04-28T16:41:12Z,2024-04-28T21:41:12Z,1,Sam Patel,false,"bug|backend"
TKT-00224,ACC-00089,EUROFORGE GMBH,Slow page loads,Performance,Low,pending,2024-04-28T17:42:40Z,,,Alex Rivera,false,"performance|dashboard"
TKT-00225,ACC-00046,NUVOLA SRL,Search is extremely slow,Performance,Medium,resolved,2024-04-28T18:13:14Z,2024-05-01T00:13:14Z,5,Jordan Lee,false,"performance|query"
TKT-00226,ACC-00023,NEBULA SYSTEMS,SSO integration needed,Feature Request,High,resolved,2024-04-28T20:54:53Z,2024-05-01T10:54:53Z,,Casey Wu,false,"feature|mobile|follow-up"
TKT-00227,ACC-00109,EduNova Group,Charts showing wrong data,Bug,High,resolved,2024-04-28T21:48:38Z,2024-04-29T03:48:38Z,1,Alex Rivera,false,"bug|regression|new-customer"
TKT-00228,ACC-00101,PACIFICMART,Want ability to duplicate projects,Feature Request,High,open,2024-04-28T21:49:33Z,,,Taylor Chen,true,"feature|export"
TKT-00229,ACC-00068,Pacific Health,GDPR data export request,Security,Low,open,2024-04-28T23:59:53Z,,,Sam Patel,false,"security|mfa"
TKT-00230,ACC-00100,Nordic Shops AB,Billing cycle confusion,Billing,Medium,resolved,2024-04-29T05:02:00Z,2024-05-01T04:02:00Z,2,Taylor Chen,false,"billing|overcharge"
TKT-00231,ACC-00099,EUROPA RETAIL GROUP,Need to change billing contact,Billing,Critical,open,2024-04-29T10:16:11Z,,,Jordan Lee,false,"billing|overcharge"
TKT-00232,ACC-00036,SYNTHETIX GMBH,PDF export formatting broken,Bug,Low,resolved,2024-04-29T10:41:16Z,2024-05-01T21:41:16Z,,Sam Patel,false,"bug|mobile"
TKT-00233,ACC-00111,Spectrum,Need security whitepaper,Security,Low,open,2024-04-29T10:50:25Z,,,Sam Patel,false,"security|retention"
TKT-00234,ACC-00079,Moneta,Team roles and permissions setup,Onboarding,Medium,closed,2024-04-29T13:51:33Z,2024-04-30T00:51:33Z,3,Alex Rivera,true,"onboarding|setup"
TKT-00235,ACC-00059,CORTEX AUTOMATION,Notification emails not being sent,Bug,High,pending,2024-04-29T14:11:39Z,,,Taylor Chen,false,"bug|search"
TKT-00236,ACC-00050,HELIX SOFTWARE,Unexpected charge on our account,Billing,High,pending,2024-04-29T18:09:44Z,,,Taylor Chen,false,"billing|urgent"
TKT-00237,ACC-00073,Genome,GDPR data export request,Security,High,resolved,2024-04-29T20:51:39Z,2024-05-04T04:51:39Z,3,Jordan Lee,true,"security|sso"
TKT-00238,ACC-00117,Stratton,Webhook delivery issues,Integration,Low,open,2024-04-29T20:51:48Z,,,Taylor Chen,false,"integration|zapier"
TKT-00239,ACC-00063,BIOSYNC MEDICAL,Sorting order reversed after update,Bug,High,resolved,2024-04-29T23:05:48Z,2024-05-01T07:05:48Z,1,Alex Rivera,false,"bug|ui"
TKT-00240,ACC-00035,Codex,Mobile view layout issues,Bug,High,open,2024-04-30T02:00:58Z,,,Casey Wu,false,"bug|regression"
TKT-00241,ACC-00066,NOVACARE DIAGNOSTICS,Widget not refreshing automatically,Bug,High,pending,2024-04-30T06:15:27Z,,,Casey Wu,false,"bug|mobile|enterprise"
TKT-00242,ACC-00081,PACIFIC WEALTH,Multi-language support request,Feature Request,Low,open,2024-04-30T06:55:15Z,,,Jordan Lee,false,"feature|mobile"
TKT-00243,ACC-00085,Forge Ind.,Invoice discrepancy,Billing,Medium,pending,2024-04-30T10:03:39Z,,,Alex Rivera,true,"billing|refund"
TKT-00244,ACC-00069,MedBridge,Charts showing wrong data,Bug,High,pending,2024-04-30T13:44:50Z,,,Jordan Lee,true,"bug|ui"
TKT-00245,ACC-00040,NIGHTOWL SOFTWARE,Custom report builder feature,Feature Request,Low,open,2024-04-30T16:55:53Z,,,Jordan Lee,false,"feature|ui|follow-up"
TKT-00246,ACC-00057,WAVELENGTH AI,Export fails with timeout,Bug,Medium,pending,2024-04-30T18:08:27Z,,,Morgan Kim,false,"bug|dashboard"
TKT-00247,ACC-00117,Stratton,REST API authentication failing,Integration,High,resolved,2024-04-30T19:41:20Z,2024-05-02T17:41:20Z,,Alex Rivera,false,"integration|zapier|enterprise"
TKT-00248,ACC-00077,Sterling Wealth Management,Drag-and-drop not working in Firefox,Bug,Low,resolved,2024-04-30T20:05:18Z,2024-05-02T10:05:18Z,3,Alex Rivera,false,"bug|export"
TKT-00249,ACC-00041,Kinetic Sys,HubSpot connector timeout,Integration,Medium,open,2024-04-30T23:42:40Z,,,Sam Patel,false,"integration|jira"
TKT-00250,ACC-00066,NOVACARE DIAGNOSTICS,Google Sheets integration error,Integration,High,resolved,2024-05-01T00:07:31Z,2024-05-01T21:07:31Z,4,Taylor Chen,false,"integration|sync"
TKT-00251,ACC-00076,FIDELITY BRIDGE,Penetration test results request,Security,Medium,open,2024-05-01T01:03:32Z,,,Morgan Kim,false,"security|gdpr"
TKT-00252,ACC-00032,ARCUS TECHNOLOGIES,Data migration from competitor product,Onboarding,Medium,resolved,2024-05-01T03:26:13Z,2024-05-04T01:26:13Z,3,Jordan Lee,false,"onboarding|import"
TKT-00253,ACC-00115,GreenVolt Power,Date picker shows wrong timezone,Bug,Low,resolved,2024-05-01T08:12:39Z,2024-05-03T03:12:39Z,,Jordan Lee,false,"bug|dashboard"
TKT-00254,ACC-00114,SOLARIS ENERGY,Need walkthrough of admin panel,Onboarding,High,resolved,2024-05-01T09:18:13Z,2024-05-07T08:18:13Z,3,Sam Patel,false,"onboarding|slow|recurring"
TKT-00255,ACC-00102,BAZAARTECH,Widget not refreshing automatically,Bug,Medium,resolved,2024-05-01T10:18:29Z,2024-05-02T02:18:29Z,,Alex Rivera,false,"bug|search"
TKT-00256,ACC-00063,BIOSYNC MEDICAL,API latency issues,Performance,Low,resolved,2024-05-01T10:55:07Z,2024-05-02T02:55:07Z,4,Sam Patel,false,"performance|export"
TKT-00257,ACC-00094,Ironworks,Best practices for our use case,Onboarding,Low,open,2024-05-01T13:53:54Z,,,Jordan Lee,false,"onboarding|setup"
TKT-00258,ACC-00084,TRUSTBANK DIGITAL,Need consolidated invoice for multiple accounts,Billing,High,resolved,2024-05-01T14:45:14Z,2024-05-02T08:45:14Z,4,Jordan Lee,false,"billing|cancellation"
TKT-00259,ACC-00050,HELIX SOFTWARE,Dashboard takes 30s to load,Performance,High,open,2024-05-01T17:16:24Z,,,Morgan Kim,true,"performance|export"
TKT-00260,ACC-00079,Moneta,Search results not filtering properly,Bug,High,resolved,2024-05-02T00:53:38Z,2024-05-02T11:53:38Z,2,Taylor Chen,false,"bug|dashboard"
TKT-00261,ACC-00067,CENTRIC HEALTH,Need to change billing contact,Billing,Low,closed,2024-05-02T01:44:29Z,2024-05-03T21:44:29Z,1,Casey Wu,false,"billing|cancellation|escalated"
TKT-00262,ACC-00091,KANTO MANUFACTURING,Jira sync missing fields,Integration,High,closed,2024-05-02T11:25:42Z,2024-05-06T18:25:42Z,,Morgan Kim,false,"integration|zapier|enterprise"
TKT-00263,ACC-00091,KANTO MANUFACTURING,Need walkthrough of admin panel,Onboarding,Low,resolved,2024-05-02T13:20:21Z,2024-05-04T15:20:21Z,5,Sam Patel,false,"onboarding|setup"
TKT-00264,ACC-00049,Verdant Sys,Sorting order reversed after update,Bug,Low,closed,2024-05-02T21:14:41Z,2024-05-03T02:14:41Z,2,Morgan Kim,false,"bug|mobile"
TKT-00265,ACC-00056,SAPIENT DIGITAL,Query timeout on analytics page,Performance,Critical,resolved,2024-05-03T00:11:14Z,2024-05-03T09:11:14Z,,Sam Patel,false,"performance|query|new-customer"
TKT-00266,ACC-00066,NOVACARE DIAGNOSTICS,Request: API rate limit increase,Feature Request,Low,open,2024-05-03T02:36:40Z,,,Sam Patel,false,"feature|ui"
TKT-00267,ACC-00066,NOVACARE DIAGNOSTICS,Webhook delivery issues,Integration,Medium,resolved,2024-05-03T05:59:53Z,2024-05-04T21:59:53Z,1,Casey Wu,false,"integration|salesforce|follow-up"
TKT-00268,ACC-00058,EdgePoint,Browser crashes on large datasets,Bug,Low,resolved,2024-05-03T07:10:47Z,2024-05-03T17:10:47Z,5,Morgan Kim,false,"bug|dashboard|recurring"
TKT-00269,ACC-00053,LIGHTSPEED INNOVATIONS,Custom dashboard widgets,Feature Request,Medium,open,2024-05-03T08:15:07Z,,,Taylor Chen,false,"feature|automation|enterprise"
TKT-00270,ACC-00066,NOVACARE DIAGNOSTICS,REST API authentication failing,Integration,High,resolved,2024-05-03T08:43:08Z,2024-05-09T06:43:08Z,2,Alex Rivera,false,"integration|jira"
TKT-00271,ACC-00025,BYTEFORGE,Need to change billing contact,Billing,Medium,resolved,2024-05-03T18:49:26Z,2024-05-04T02:49:26Z,3,Sam Patel,false,"billing|overcharge"
TKT-00272,ACC-00111,Spectrum,OAuth token refresh not working,Integration,Critical,open,2024-05-03T19:15:01Z,,,Alex Rivera,false,"integration|zapier"
TKT-00273,ACC-00087,Precision Dynamics Corp,Salesforce sync failing,Integration,Low,closed,2024-05-03T20:23:12Z,2024-05-04T17:23:12Z,2,Jordan Lee,false,"integration|webhook|follow-up"
TKT-00274,ACC-00103,MERCADO ONLINE,Real-time updates are delayed,Performance,Medium,open,2024-05-03T21:02:16Z,,,Sam Patel,false,"performance|latency|new-customer"
TKT-00275,ACC-00028,Silverline Technology,Request: custom branding options,Feature Request,Medium,resolved,2024-05-03T22:19:08Z,2024-05-04T23:19:08Z,4,Taylor Chen,false,"feature|ui"
TKT-00276,ACC-00040,NIGHTOWL SOFTWARE,Need to change billing contact,Billing,Low,resolved,2024-05-04T03:17:14Z,2024-05-04T09:17:14Z,4,Taylor Chen,false,"billing|urgent"
